,Date,from_station_name,Mean_Temperature_F,Events,number_of_trips
8690,09/03/2016,NE 47th St & 12th Ave NE,48.0,Rain,2
8691,09/03/2016,NE Pacific St/UW Medical Center,48.0,Rain,1
8692,09/03/2016,PATH / 9th Ave & Westlake Ave,48.0,Rain,2
8693,09/03/2016,Pier 69 / Alaskan Way & Clay St,48.0,Rain,3
8694,09/03/2016,Pine St & 9th Ave,48.0,Rain,1
8695,09/03/2016,REI / Yale Ave N & John St,48.0,Rain,8
8696,09/03/2016,Republican St & Westlake Ave N,48.0,Rain,2
8697,09/03/2016,Seattle University / E Columbia St & 12th Ave,48.0,Rain,3
8698,09/03/2016,Summit Ave & E Denny Way,48.0,Rain,7
8699,09/03/2016,Summit Ave E & E Republican St,48.0,Rain,4
8700,09/03/2016,UW Engineering Library / E Stevens Way NE & Jefferson Rd,48.0,Rain,2
8701,09/03/2016,UW Intramural Activities Building,48.0,Rain,1
8702,09/03/2016,Westlake Ave & 6th Ave,48.0,Rain,4
8703,09/04/2015,12th Ave & E Denny Way,54.0,BLANK,8
8704,09/04/2015,12th Ave & E Mercer St,54.0,BLANK,18
8705,09/04/2015,12th Ave & NE Campus Pkwy,54.0,BLANK,22
8706,09/04/2015,15th Ave E & E Thomas St,54.0,BLANK,26
8707,09/04/2015,15th Ave NE & NE 40th St,54.0,BLANK,2
8708,09/04/2015,1st Ave & Marion St,54.0,BLANK,26
8709,09/04/2015,2nd Ave & Blanchard St,54.0,BLANK,28
8710,09/04/2015,2nd Ave & Pine St,54.0,BLANK,20
8711,09/04/2015,2nd Ave & Spring St,54.0,BLANK,22
8712,09/04/2015,2nd Ave & Vine St,54.0,BLANK,26
8713,09/04/2015,3rd Ave & Broad St,54.0,BLANK,40
8714,09/04/2015,6th Ave & Blanchard St,54.0,BLANK,10
8715,09/04/2015,6th Ave S & S King St,54.0,BLANK,10
8716,09/04/2015,7th Ave & Union St,54.0,BLANK,28
8717,09/04/2015,9th Ave N & Mercer St,54.0,BLANK,22
8718,09/04/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,54.0,BLANK,12
8719,09/04/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,54.0,BLANK,2
8720,09/04/2015,Cal Anderson Park / 11th Ave & Pine St,54.0,BLANK,14
8721,09/04/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,54.0,BLANK,4
8722,09/04/2015,City Hall / 4th Ave & James St,54.0,BLANK,8
8723,09/04/2015,Dexter Ave & Denny Way,54.0,BLANK,22
8724,09/04/2015,Dexter Ave N & Aloha St,54.0,BLANK,22
8725,09/04/2015,E Blaine St & Fairview Ave E,54.0,BLANK,14
8726,09/04/2015,E Harrison St & Broadway Ave E,54.0,BLANK,30
8727,09/04/2015,E Pine St & 16th Ave,54.0,BLANK,30
8728,09/04/2015,Eastlake Ave E & E Allison St,54.0,BLANK,10
8729,09/04/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,54.0,BLANK,12
8730,09/04/2015,Frye Art Museum / Terry Ave & Columbia St,54.0,BLANK,18
8731,09/04/2015,Harvard Ave & E Pine St,54.0,BLANK,12
8732,09/04/2015,Key Arena / 1st Ave N & Harrison St,54.0,BLANK,24
8733,09/04/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,54.0,BLANK,8
8734,09/04/2015,Lake Union Park / Valley St & Boren Ave N,54.0,BLANK,8
8735,09/04/2015,NE 42nd St & University Way NE,54.0,BLANK,8
8736,09/04/2015,NE 47th St & 12th Ave NE,54.0,BLANK,12
8737,09/04/2015,Occidental Park / Occidental Ave S & S Washington St,54.0,BLANK,12
8738,09/04/2015,PATH / 9th Ave & Westlake Ave,54.0,BLANK,28
8739,09/04/2015,Pier 69 / Alaskan Way & Clay St,54.0,BLANK,66
8740,09/04/2015,Pine St & 9th Ave,54.0,BLANK,40
8741,09/04/2015,REI / Yale Ave N & John St,54.0,BLANK,30
8742,09/04/2015,Republican St & Westlake Ave N,54.0,BLANK,20
8743,09/04/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,54.0,BLANK,18
8744,09/04/2015,Seattle University / E Columbia St & 12th Ave,54.0,BLANK,12
8745,09/04/2015,Summit Ave & E Denny Way,54.0,BLANK,26
8746,09/04/2015,Summit Ave E & E Republican St,54.0,BLANK,26
8747,09/04/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,54.0,BLANK,16
8748,09/04/2015,UW Intramural Activities Building,54.0,BLANK,8
8749,09/04/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,54.0,BLANK,2
8750,09/04/2015,UW McCarty Hall / Whitman Ct,54.0,BLANK,4
8751,09/04/2015,Westlake Ave & 6th Ave,54.0,BLANK,26
8752,09/04/2016,12th Ave & E Denny Way,55.0,BLANK,7
8753,09/04/2016,12th Ave & E Mercer St,55.0,BLANK,6
8754,09/04/2016,12th Ave & E Yesler Way,55.0,BLANK,1
8755,09/04/2016,12th Ave & NE Campus Pkwy,55.0,BLANK,14
8756,09/04/2016,15th Ave E & E Thomas St,55.0,BLANK,5
8757,09/04/2016,15th Ave NE & NE 40th St,55.0,BLANK,1
8758,09/04/2016,1st Ave & Marion St,55.0,BLANK,3
8759,09/04/2016,2nd Ave & Blanchard St,55.0,BLANK,5
8760,09/04/2016,2nd Ave & Pine St,55.0,BLANK,19
8761,09/04/2016,2nd Ave & Spring St,55.0,BLANK,8
8762,09/04/2016,2nd Ave & Vine St,55.0,BLANK,11
8763,09/04/2016,3rd Ave & Broad St,55.0,BLANK,13
8764,09/04/2016,6th Ave & Blanchard St,55.0,BLANK,8
8765,09/04/2016,6th Ave S & S King St,55.0,BLANK,5
8766,09/04/2016,7th Ave & Union St,55.0,BLANK,3
8767,09/04/2016,9th Ave N & Mercer St,55.0,BLANK,5
8768,09/04/2016,Bellevue Ave & E Pine St,55.0,BLANK,3
8769,09/04/2016,Broadway and E Denny Way,55.0,BLANK,9
8770,09/04/2016,Burke Museum / E Stevens Way NE & Memorial Way NE,55.0,BLANK,6
8771,09/04/2016,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,55.0,BLANK,3
8772,09/04/2016,Cal Anderson Park / 11th Ave & Pine St,55.0,BLANK,4
8773,09/04/2016,Children's Hospital / Sandpoint Way NE & 40th Ave NE,55.0,BLANK,2
8774,09/04/2016,City Hall / 4th Ave & James St,55.0,BLANK,1
8775,09/04/2016,Dexter Ave & Denny Way,55.0,BLANK,3
8776,09/04/2016,Dexter Ave N & Aloha St,55.0,BLANK,9
8777,09/04/2016,E Blaine St & Fairview Ave E,55.0,BLANK,15
8778,09/04/2016,E Harrison St & Broadway Ave E,55.0,BLANK,14
8779,09/04/2016,E Pine St & 16th Ave,55.0,BLANK,12
8780,09/04/2016,Eastlake Ave E & E Allison St,55.0,BLANK,2
8781,09/04/2016,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,55.0,BLANK,7
8782,09/04/2016,Harvard Ave & E Pine St,55.0,BLANK,5
8783,09/04/2016,Key Arena / 1st Ave N & Harrison St,55.0,BLANK,11
8784,09/04/2016,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,55.0,BLANK,2
8785,09/04/2016,Lake Union Park / Valley St & Boren Ave N,55.0,BLANK,6
8786,09/04/2016,Mercer St & 9th Ave N,55.0,BLANK,8
8787,09/04/2016,NE 42nd St & University Way NE,55.0,BLANK,9
8788,09/04/2016,NE 47th St & 12th Ave NE,55.0,BLANK,5
8789,09/04/2016,NE Pacific St/UW Medical Center,55.0,BLANK,3
8790,09/04/2016,Occidental Park / Occidental Ave S & S Washington St,55.0,BLANK,9
8791,09/04/2016,PATH / 9th Ave & Westlake Ave,55.0,BLANK,2
8792,09/04/2016,Pier 69 / Alaskan Way & Clay St,55.0,BLANK,41
8793,09/04/2016,Pine St & 9th Ave,55.0,BLANK,3
8794,09/04/2016,REI / Yale Ave N & John St,55.0,BLANK,10
8795,09/04/2016,Republican St & Westlake Ave N,55.0,BLANK,4
8796,09/04/2016,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,55.0,BLANK,24
8797,09/04/2016,Seattle University / E Columbia St & 12th Ave,55.0,BLANK,4
8798,09/04/2016,Summit Ave & E Denny Way,55.0,BLANK,7
8799,09/04/2016,Summit Ave E & E Republican St,55.0,BLANK,7
8800,09/04/2016,Terry Ave & Stewart St,55.0,BLANK,1
8801,09/04/2016,UW Intramural Activities Building,55.0,BLANK,2
8802,09/04/2016,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,55.0,BLANK,1
8803,09/04/2016,Union St & 4th Ave,55.0,BLANK,10
8804,09/04/2016,Westlake Ave & 6th Ave,55.0,BLANK,7
8805,09/05/2015,12th Ave & E Denny Way,66.0,BLANK,8
8806,09/05/2015,12th Ave & E Mercer St,66.0,BLANK,6
8807,09/05/2015,12th Ave & NE Campus Pkwy,66.0,BLANK,7
8808,09/05/2015,15th Ave E & E Thomas St,66.0,BLANK,14
8809,09/05/2015,15th Ave NE & NE 40th St,66.0,BLANK,10
8810,09/05/2015,1st Ave & Marion St,66.0,BLANK,9
8811,09/05/2015,2nd Ave & Blanchard St,66.0,BLANK,18
8812,09/05/2015,2nd Ave & Pine St,66.0,BLANK,37
8813,09/05/2015,2nd Ave & Spring St,66.0,BLANK,8
8814,09/05/2015,2nd Ave & Vine St,66.0,BLANK,42
8815,09/05/2015,3rd Ave & Broad St,66.0,BLANK,55
8816,09/05/2015,6th Ave & Blanchard St,66.0,BLANK,8
8817,09/05/2015,6th Ave S & S King St,66.0,BLANK,13
8818,09/05/2015,7th Ave & Union St,66.0,BLANK,7
8819,09/05/2015,9th Ave N & Mercer St,66.0,BLANK,15
8820,09/05/2015,Bellevue Ave & E Pine St,66.0,BLANK,9
8821,09/05/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,66.0,BLANK,9
8822,09/05/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,66.0,BLANK,20
8823,09/05/2015,Cal Anderson Park / 11th Ave & Pine St,66.0,BLANK,36
8824,09/05/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,66.0,BLANK,2
8825,09/05/2015,City Hall / 4th Ave & James St,66.0,BLANK,8
8826,09/05/2015,Dexter Ave & Denny Way,66.0,BLANK,9
8827,09/05/2015,Dexter Ave N & Aloha St,66.0,BLANK,17
8828,09/05/2015,E Blaine St & Fairview Ave E,66.0,BLANK,20
8829,09/05/2015,E Harrison St & Broadway Ave E,66.0,BLANK,15
8830,09/05/2015,E Pine St & 16th Ave,66.0,BLANK,18
8831,09/05/2015,Eastlake Ave E & E Allison St,66.0,BLANK,10
8832,09/05/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,66.0,BLANK,10
8833,09/05/2015,Frye Art Museum / Terry Ave & Columbia St,66.0,BLANK,14
8834,09/05/2015,Harvard Ave & E Pine St,66.0,BLANK,20
8835,09/05/2015,Key Arena / 1st Ave N & Harrison St,66.0,BLANK,13
8836,09/05/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,66.0,BLANK,6
8837,09/05/2015,Lake Union Park / Valley St & Boren Ave N,66.0,BLANK,39
8838,09/05/2015,NE 42nd St & University Way NE,66.0,BLANK,4
8839,09/05/2015,NE 47th St & 12th Ave NE,66.0,BLANK,6
8840,09/05/2015,Occidental Park / Occidental Ave S & S Washington St,66.0,BLANK,10
8841,09/05/2015,PATH / 9th Ave & Westlake Ave,66.0,BLANK,12
8842,09/05/2015,Pier 69 / Alaskan Way & Clay St,66.0,BLANK,66
8843,09/05/2015,Pine St & 9th Ave,66.0,BLANK,17
8844,09/05/2015,REI / Yale Ave N & John St,66.0,BLANK,17
8845,09/05/2015,Republican St & Westlake Ave N,66.0,BLANK,10
8846,09/05/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,66.0,BLANK,44
8847,09/05/2015,Seattle University / E Columbia St & 12th Ave,66.0,BLANK,4
8848,09/05/2015,Summit Ave & E Denny Way,66.0,BLANK,5
8849,09/05/2015,Summit Ave E & E Republican St,66.0,BLANK,3
8850,09/05/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,66.0,BLANK,10
8851,09/05/2015,UW Intramural Activities Building,66.0,BLANK,14
8852,09/05/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,66.0,BLANK,4
8853,09/05/2015,Westlake Ave & 6th Ave,66.0,BLANK,35
8854,09/05/2016,12th Ave & E Denny Way,57.0,BLANK,3
8855,09/05/2016,12th Ave & E Mercer St,57.0,BLANK,12
8856,09/05/2016,12th Ave & E Yesler Way,57.0,BLANK,2
8857,09/05/2016,12th Ave & NE Campus Pkwy,57.0,BLANK,6
8858,09/05/2016,15th Ave E & E Thomas St,57.0,BLANK,12
8859,09/05/2016,15th Ave NE & NE 40th St,57.0,BLANK,3
8860,09/05/2016,1st Ave & Marion St,57.0,BLANK,3
8861,09/05/2016,2nd Ave & Blanchard St,57.0,BLANK,5
8862,09/05/2016,2nd Ave & Pine St,57.0,BLANK,8
8863,09/05/2016,2nd Ave & Spring St,57.0,BLANK,7
8864,09/05/2016,2nd Ave & Vine St,57.0,BLANK,9
8865,09/05/2016,3rd Ave & Broad St,57.0,BLANK,16
8866,09/05/2016,6th Ave & Blanchard St,57.0,BLANK,6
8867,09/05/2016,6th Ave S & S King St,57.0,BLANK,1
8868,09/05/2016,7th Ave & Union St,57.0,BLANK,7
8869,09/05/2016,9th Ave N & Mercer St,57.0,BLANK,6
8870,09/05/2016,Bellevue Ave & E Pine St,57.0,BLANK,6
8871,09/05/2016,Broadway and E Denny Way,57.0,BLANK,6
8872,09/05/2016,Burke Museum / E Stevens Way NE & Memorial Way NE,57.0,BLANK,2
8873,09/05/2016,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,57.0,BLANK,6
8874,09/05/2016,Cal Anderson Park / 11th Ave & Pine St,57.0,BLANK,13
8875,09/05/2016,Children's Hospital / Sandpoint Way NE & 40th Ave NE,57.0,BLANK,2
8876,09/05/2016,City Hall / 4th Ave & James St,57.0,BLANK,3
8877,09/05/2016,Dexter Ave & Denny Way,57.0,BLANK,1
8878,09/05/2016,Dexter Ave N & Aloha St,57.0,BLANK,10
8879,09/05/2016,E Blaine St & Fairview Ave E,57.0,BLANK,10
8880,09/05/2016,E Harrison St & Broadway Ave E,57.0,BLANK,10
8881,09/05/2016,E Pine St & 16th Ave,57.0,BLANK,19
8882,09/05/2016,Eastlake Ave E & E Allison St,57.0,BLANK,4
8883,09/05/2016,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,57.0,BLANK,3
8884,09/05/2016,Harvard Ave & E Pine St,57.0,BLANK,9
8885,09/05/2016,Key Arena / 1st Ave N & Harrison St,57.0,BLANK,9
8886,09/05/2016,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,57.0,BLANK,8
8887,09/05/2016,Lake Union Park / Valley St & Boren Ave N,57.0,BLANK,3
8888,09/05/2016,Mercer St & 9th Ave N,57.0,BLANK,1
8889,09/05/2016,NE 42nd St & University Way NE,57.0,BLANK,2
8890,09/05/2016,NE 47th St & 12th Ave NE,57.0,BLANK,2
8891,09/05/2016,NE Pacific St/UW Medical Center,57.0,BLANK,8
8892,09/05/2016,Occidental Park / Occidental Ave S & S Washington St,57.0,BLANK,5
8893,09/05/2016,PATH / 9th Ave & Westlake Ave,57.0,BLANK,7
8894,09/05/2016,Pier 69 / Alaskan Way & Clay St,57.0,BLANK,15
8895,09/05/2016,Pine St & 9th Ave,57.0,BLANK,5
8896,09/05/2016,REI / Yale Ave N & John St,57.0,BLANK,7
8897,09/05/2016,Republican St & Westlake Ave N,57.0,BLANK,5
8898,09/05/2016,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,57.0,BLANK,4
8899,09/05/2016,Seattle University / E Columbia St & 12th Ave,57.0,BLANK,5
8900,09/05/2016,Summit Ave & E Denny Way,57.0,BLANK,6
8901,09/05/2016,Summit Ave E & E Republican St,57.0,BLANK,6
8902,09/05/2016,Terry Ave & Stewart St,57.0,BLANK,5
8903,09/05/2016,UW Engineering Library / E Stevens Way NE & Jefferson Rd,57.0,BLANK,2
8904,09/05/2016,UW Intramural Activities Building,57.0,BLANK,5
8905,09/05/2016,Union St & 4th Ave,57.0,BLANK,9
8906,09/05/2016,Westlake Ave & 6th Ave,57.0,BLANK,12
8907,09/06/2015,12th Ave & E Denny Way,72.0,BLANK,9
8908,09/06/2015,12th Ave & E Mercer St,72.0,BLANK,11
8909,09/06/2015,12th Ave & E Yesler Way,72.0,BLANK,2
8910,09/06/2015,12th Ave & NE Campus Pkwy,72.0,BLANK,2
8911,09/06/2015,15th Ave E & E Thomas St,72.0,BLANK,14
8912,09/06/2015,15th Ave NE & NE 40th St,72.0,BLANK,8
8913,09/06/2015,1st Ave & Marion St,72.0,BLANK,12
8914,09/06/2015,2nd Ave & Blanchard St,72.0,BLANK,9
8915,09/06/2015,2nd Ave & Pine St,72.0,BLANK,31
8916,09/06/2015,2nd Ave & Spring St,72.0,BLANK,14
8917,09/06/2015,2nd Ave & Vine St,72.0,BLANK,8
8918,09/06/2015,3rd Ave & Broad St,72.0,BLANK,25
8919,09/06/2015,6th Ave & Blanchard St,72.0,BLANK,6
8920,09/06/2015,6th Ave S & S King St,72.0,BLANK,7
8921,09/06/2015,7th Ave & Union St,72.0,BLANK,11
8922,09/06/2015,9th Ave N & Mercer St,72.0,BLANK,13
8923,09/06/2015,Bellevue Ave & E Pine St,72.0,BLANK,10
8924,09/06/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,72.0,BLANK,8
8925,09/06/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,72.0,BLANK,6
8926,09/06/2015,Cal Anderson Park / 11th Ave & Pine St,72.0,BLANK,21
8927,09/06/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,72.0,BLANK,6
8928,09/06/2015,City Hall / 4th Ave & James St,72.0,BLANK,7
8929,09/06/2015,Dexter Ave & Denny Way,72.0,BLANK,10
8930,09/06/2015,Dexter Ave N & Aloha St,72.0,BLANK,15
8931,09/06/2015,E Blaine St & Fairview Ave E,72.0,BLANK,11
8932,09/06/2015,E Harrison St & Broadway Ave E,72.0,BLANK,17
8933,09/06/2015,E Pine St & 16th Ave,72.0,BLANK,18
8934,09/06/2015,Eastlake Ave E & E Allison St,72.0,BLANK,3
8935,09/06/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,72.0,BLANK,16
8936,09/06/2015,Frye Art Museum / Terry Ave & Columbia St,72.0,BLANK,6
8937,09/06/2015,Harvard Ave & E Pine St,72.0,BLANK,7
8938,09/06/2015,Key Arena / 1st Ave N & Harrison St,72.0,BLANK,16
8939,09/06/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,72.0,BLANK,10
8940,09/06/2015,Lake Union Park / Valley St & Boren Ave N,72.0,BLANK,13
8941,09/06/2015,NE 47th St & 12th Ave NE,72.0,BLANK,3
8942,09/06/2015,Occidental Park / Occidental Ave S & S Washington St,72.0,BLANK,7
8943,09/06/2015,PATH / 9th Ave & Westlake Ave,72.0,BLANK,15
8944,09/06/2015,Pier 69 / Alaskan Way & Clay St,72.0,BLANK,33
8945,09/06/2015,Pine St & 9th Ave,72.0,BLANK,11
8946,09/06/2015,REI / Yale Ave N & John St,72.0,BLANK,12
8947,09/06/2015,Republican St & Westlake Ave N,72.0,BLANK,17
8948,09/06/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,72.0,BLANK,10
8949,09/06/2015,Seattle University / E Columbia St & 12th Ave,72.0,BLANK,9
8950,09/06/2015,Summit Ave & E Denny Way,72.0,BLANK,16
8951,09/06/2015,Summit Ave E & E Republican St,72.0,BLANK,13
8952,09/06/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,72.0,BLANK,4
8953,09/06/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,72.0,BLANK,5
8954,09/06/2015,UW McCarty Hall / Whitman Ct,72.0,BLANK,3
8955,09/06/2015,Westlake Ave & 6th Ave,72.0,BLANK,24
8956,09/06/2016,12th Ave & E Denny Way,59.0,Rain,5
8957,09/06/2016,12th Ave & E Mercer St,59.0,Rain,15
8958,09/06/2016,12th Ave & E Yesler Way,59.0,Rain,1
8959,09/06/2016,12th Ave & NE Campus Pkwy,59.0,Rain,6
8960,09/06/2016,15th Ave E & E Thomas St,59.0,Rain,12
8961,09/06/2016,15th Ave NE & NE 40th St,59.0,Rain,2
8962,09/06/2016,1st Ave & Marion St,59.0,Rain,7
8963,09/06/2016,2nd Ave & Blanchard St,59.0,Rain,11
8964,09/06/2016,2nd Ave & Pine St,59.0,Rain,9
8965,09/06/2016,2nd Ave & Spring St,59.0,Rain,5
8966,09/06/2016,2nd Ave & Vine St,59.0,Rain,7
8967,09/06/2016,3rd Ave & Broad St,59.0,Rain,13
8968,09/06/2016,6th Ave & Blanchard St,59.0,Rain,7
8969,09/06/2016,6th Ave S & S King St,59.0,Rain,3
8970,09/06/2016,7th Ave & Union St,59.0,Rain,6
8971,09/06/2016,9th Ave N & Mercer St,59.0,Rain,7
8972,09/06/2016,Bellevue Ave & E Pine St,59.0,Rain,22
8973,09/06/2016,Broadway and E Denny Way,59.0,Rain,7
8974,09/06/2016,Burke Museum / E Stevens Way NE & Memorial Way NE,59.0,Rain,8
8975,09/06/2016,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,59.0,Rain,4
8976,09/06/2016,Cal Anderson Park / 11th Ave & Pine St,59.0,Rain,7
8977,09/06/2016,City Hall / 4th Ave & James St,59.0,Rain,6
8978,09/06/2016,Dexter Ave & Denny Way,59.0,Rain,9
8979,09/06/2016,Dexter Ave N & Aloha St,59.0,Rain,11
8980,09/06/2016,E Blaine St & Fairview Ave E,59.0,Rain,8
8981,09/06/2016,E Harrison St & Broadway Ave E,59.0,Rain,17
8982,09/06/2016,E Pine St & 16th Ave,59.0,Rain,16
8983,09/06/2016,Eastlake Ave E & E Allison St,59.0,Rain,6
8984,09/06/2016,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,59.0,Rain,7
8985,09/06/2016,Harvard Ave & E Pine St,59.0,Rain,5
8986,09/06/2016,Key Arena / 1st Ave N & Harrison St,59.0,Rain,12
8987,09/06/2016,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,59.0,Rain,5
8988,09/06/2016,Lake Union Park / Valley St & Boren Ave N,59.0,Rain,5
8989,09/06/2016,Mercer St & 9th Ave N,59.0,Rain,1
8990,09/06/2016,NE Pacific St/UW Medical Center,59.0,Rain,2
8991,09/06/2016,Occidental Park / Occidental Ave S & S Washington St,59.0,Rain,8
8992,09/06/2016,PATH / 9th Ave & Westlake Ave,59.0,Rain,8
8993,09/06/2016,Pier 69 / Alaskan Way & Clay St,59.0,Rain,11
8994,09/06/2016,Pine St & 9th Ave,59.0,Rain,3
8995,09/06/2016,REI / Yale Ave N & John St,59.0,Rain,6
8996,09/06/2016,Republican St & Westlake Ave N,59.0,Rain,8
8997,09/06/2016,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,59.0,Rain,4
8998,09/06/2016,Seattle University / E Columbia St & 12th Ave,59.0,Rain,5
8999,09/06/2016,Summit Ave & E Denny Way,59.0,Rain,8
9000,09/06/2016,Summit Ave E & E Republican St,59.0,Rain,6
9001,09/06/2016,Terry Ave & Stewart St,59.0,Rain,8
9002,09/06/2016,UW Engineering Library / E Stevens Way NE & Jefferson Rd,59.0,Rain,8
9003,09/06/2016,UW Intramural Activities Building,59.0,Rain,4
9004,09/06/2016,Union St & 4th Ave,59.0,Rain,7
9005,09/06/2016,Westlake Ave & 6th Ave,59.0,Rain,15
9006,09/07/2015,12th Ave & E Denny Way,73.0,BLANK,7
9007,09/07/2015,12th Ave & E Mercer St,73.0,BLANK,11
9008,09/07/2015,12th Ave & E Yesler Way,73.0,BLANK,3
9009,09/07/2015,12th Ave & NE Campus Pkwy,73.0,BLANK,14
9010,09/07/2015,15th Ave E & E Thomas St,73.0,BLANK,18
9011,09/07/2015,15th Ave NE & NE 40th St,73.0,BLANK,7
9012,09/07/2015,1st Ave & Marion St,73.0,BLANK,8
9013,09/07/2015,2nd Ave & Blanchard St,73.0,BLANK,13
9014,09/07/2015,2nd Ave & Pine St,73.0,BLANK,31
9015,09/07/2015,2nd Ave & Spring St,73.0,BLANK,9
9016,09/07/2015,2nd Ave & Vine St,73.0,BLANK,16
9017,09/07/2015,3rd Ave & Broad St,73.0,BLANK,27
9018,09/07/2015,6th Ave & Blanchard St,73.0,BLANK,15
9019,09/07/2015,6th Ave S & S King St,73.0,BLANK,10
9020,09/07/2015,7th Ave & Union St,73.0,BLANK,4
9021,09/07/2015,9th Ave N & Mercer St,73.0,BLANK,12
9022,09/07/2015,Bellevue Ave & E Pine St,73.0,BLANK,20
9023,09/07/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,73.0,BLANK,4
9024,09/07/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,73.0,BLANK,7
9025,09/07/2015,Cal Anderson Park / 11th Ave & Pine St,73.0,BLANK,18
9026,09/07/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,73.0,BLANK,2
9027,09/07/2015,City Hall / 4th Ave & James St,73.0,BLANK,5
9028,09/07/2015,Dexter Ave & Denny Way,73.0,BLANK,17
9029,09/07/2015,Dexter Ave N & Aloha St,73.0,BLANK,20
9030,09/07/2015,E Blaine St & Fairview Ave E,73.0,BLANK,15
9031,09/07/2015,E Harrison St & Broadway Ave E,73.0,BLANK,19
9032,09/07/2015,E Pine St & 16th Ave,73.0,BLANK,16
9033,09/07/2015,Eastlake Ave E & E Allison St,73.0,BLANK,15
9034,09/07/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,73.0,BLANK,8
9035,09/07/2015,Frye Art Museum / Terry Ave & Columbia St,73.0,BLANK,7
9036,09/07/2015,Harvard Ave & E Pine St,73.0,BLANK,8
9037,09/07/2015,Key Arena / 1st Ave N & Harrison St,73.0,BLANK,16
9038,09/07/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,73.0,BLANK,12
9039,09/07/2015,Lake Union Park / Valley St & Boren Ave N,73.0,BLANK,9
9040,09/07/2015,NE 47th St & 12th Ave NE,73.0,BLANK,10
9041,09/07/2015,Occidental Park / Occidental Ave S & S Washington St,73.0,BLANK,7
9042,09/07/2015,PATH / 9th Ave & Westlake Ave,73.0,BLANK,14
9043,09/07/2015,Pier 69 / Alaskan Way & Clay St,73.0,BLANK,44
9044,09/07/2015,Pine St & 9th Ave,73.0,BLANK,11
9045,09/07/2015,REI / Yale Ave N & John St,73.0,BLANK,31
9046,09/07/2015,Republican St & Westlake Ave N,73.0,BLANK,19
9047,09/07/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,73.0,BLANK,12
9048,09/07/2015,Seattle University / E Columbia St & 12th Ave,73.0,BLANK,6
9049,09/07/2015,Summit Ave & E Denny Way,73.0,BLANK,11
9050,09/07/2015,Summit Ave E & E Republican St,73.0,BLANK,12
9051,09/07/2015,Terry Ave & Stewart St,73.0,BLANK,17
9052,09/07/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,73.0,BLANK,10
9053,09/07/2015,UW Intramural Activities Building,73.0,BLANK,6
9054,09/07/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,73.0,BLANK,4
9055,09/07/2015,UW McCarty Hall / Whitman Ct,73.0,BLANK,1
9056,09/07/2015,Westlake Ave & 6th Ave,73.0,BLANK,22
9057,09/07/2016,12th Ave & E Denny Way,64.0,Rain,4
